folio_integrante;edad;ponderador;grupo;resultado_general_entrevista;region_Centro;region_Centro Norte;region_Frontera;region_Pacifico-Norte;region_Pacífico Sur;region_Pacífico-Centro;region_Península;sexo_Mujer;estrato_Rural  ( <2500 Hab );estrato_Urbano ( 2500-99,999 Hab)
2022_07058024_02;10;74200.4064617221;Escolares;1;False;False;False;False;False;False;True;True;False;True
2022_07101013_06;9;65431.083133253;Escolares;1;False;False;False;False;False;False;True;True;False;False
2022_07101019_05;8;76993.8573326792;Escolares;1;False;False;False;False;False;False;True;False;False;False
2022_08011022_03;6;22696.0085241908;Escolares;1;False;False;True;False;False;False;False;False;False;True
2022_08019004_05;7;58920.5158496685;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_08019076_04;5;32067.0602876027;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_08019108_03;11;34932.040048374;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_08021005_03;9;29429.8328802141;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_08032004_07;8;28591.2600466388;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_08037008_03;8;34560.0950046569;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_08037044_05;11;40764.1719521025;Escolares;0;False;False;True;False;False;False;False;False;False;False
2022_08037061_05;7;37625.3507374538;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_08050013_05;7;29180.5823882454;Escolares;1;False;False;True;False;False;False;False;False;False;True
2022_09005056_07;9;39455.8329984876;Escolares;1;False;False;False;False;False;False;False;False;False;False
2022_09007048_06;9;98880.9308421673;Escolares;1;False;False;False;False;False;False;False;False;False;False
2022_09012057_03;9;157701.249675464;Escolares;1;False;False;False;False;False;False;False;False;True;False
2022_09016024_04;10;186198.687535016;Escolares;1;False;False;False;False;False;False;False;False;False;False
2022_09017032_02;11;34595.8191265184;Escolares;1;False;False;False;False;False;False;False;False;False;False
2022_10005033_04;11;18546.4590262348;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_10005038_03;9;27021.8730818882;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_10005041_12;7;27021.8730818882;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_10007002_04;5;38226.8941546232;Escolares;0;False;True;False;False;False;False;False;False;False;False
2022_10008009_06;7;20964.5198788508;Escolares;1;False;True;False;False;False;False;False;False;False;True
2022_10012060_04;9;22554.9317317292;Escolares;1;False;True;False;False;False;False;False;False;False;True
2022_10028025_03;10;38906.2191554209;Escolares;0;False;True;False;False;False;False;False;True;True;False
2022_11014034_03;8;76475.9271178339;Escolares;1;False;True;False;False;False;False;False;True;False;True
2022_11015019_04;5;74506.4949669406;Escolares;1;False;True;False;False;False;False;False;True;False;True
2022_11016007_03;8;33283.0381957097;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_11017051_04;9;20808.5243361776;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_11017054_03;9;63815.2065149439;Escolares;1;False;True;False;False;False;False;False;True;False;False
2022_11017062_07;10;51045.0682427871;Escolares;1;False;True;False;False;False;False;False;True;False;False
2022_11018015_03;8;24013.0674960837;Escolares;1;False;True;False;False;False;False;False;True;False;True
2022_11020020_03;10;18604.9389610232;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_11020020_04;7;21694.2319991938;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_11020054_05;6;67983.6247236474;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_11020095_03;11;20522.3102546868;Escolares;1;False;True;False;False;False;False;False;True;False;False
2022_11020148_06;5;104688.261044609;Escolares;1;False;True;False;False;False;False;False;True;False;False
2022_11020203_08;11;117703.893490485;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_11020204_06;8;45749.4213040325;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_11020250_03;5;18501.2838297379;Escolares;1;False;True;False;False;False;False;False;False;False;False
2022_11020342_03;7;17228.8441557324;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_11020343_05;5;18513.3295837082;Escolares;1;False;True;False;False;False;False;False;True;True;False
2022_11023030_05;7;30431.6172108133;Escolares;1;False;True;False;False;False;False;False;False;False;True
2022_11023041_04;7;24566.7905414744;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_11027086_03;10;15070.6253629558;Escolares;1;False;True;False;False;False;False;False;True;True;False
2022_11030003_03;11;68973.6770305931;Escolares;1;False;True;False;False;False;False;False;True;False;True
2022_11030018_05;6;47352.7480187618;Escolares;1;False;True;False;False;False;False;False;True;False;True
2022_11030052_02;5;29115.2035106148;Escolares;0;False;True;False;False;False;False;False;True;True;False
2022_11032012_04;6;24361.9524931545;Escolares;1;False;True;False;False;False;False;False;True;True;False
2022_11032030_04;6;40928.0843247047;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_11037040_03;10;10039.865202173;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_11042010_06;11;17180.794996097;Escolares;1;False;True;False;False;False;False;False;True;True;False
2022_11042013_08;5;40948.1266792743;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_12001125_04;6;45037.5766145273;Escolares;1;False;False;False;False;True;False;False;False;True;False
2022_12051012_05;8;26868.3860277193;Escolares;1;False;False;False;False;True;False;False;False;True;False
2022_12051021_03;9;34933.678832861;Escolares;1;False;False;False;False;True;False;False;True;True;False
2022_12051034_05;11;72386.2819077217;Escolares;1;False;False;False;False;True;False;False;True;True;False
2022_13027003_05;11;85555.2692303998;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_13027011_05;11;85555.2692303998;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_13046014_03;9;19861.8425619818;Escolares;1;True;False;False;False;False;False;False;False;False;True
2022_13051016_04;11;61907.3480683398;Escolares;1;True;False;False;False;False;False;False;True;False;True
2022_13051028_04;11;69028.7200436074;Escolares;1;True;False;False;False;False;False;False;False;False;True
2022_13057013_05;7;84485.3373271668;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_13057016_03;9;84485.3373271668;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_13057032_04;5;218935.768500956;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_13076005_08;5;53466.9505933918;Escolares;1;True;False;False;False;False;False;False;False;False;True
2022_13076011_03;7;37995.9558562133;Escolares;1;True;False;False;False;False;False;False;True;False;True
2022_13076022_05;7;52749.6089722011;Escolares;1;True;False;False;False;False;False;False;False;False;True
2022_13076062_03;10;132520.586987335;Escolares;1;True;False;False;False;False;False;False;False;True;False
2022_13077015_03;5;79927.3299702124;Escolares;1;True;False;False;False;False;False;False;True;False;False
2022_14097001_04;10;232906.766917886;Escolares;1;False;False;False;False;False;True;False;False;False;True
2022_14097017_04;10;496852.783802349;Escolares;0;False;False;False;False;False;True;False;True;False;True
2022_15025003_04;9;148515.693616016;Escolares;1;False;False;False;False;False;False;False;False;False;False
2022_15033020_03;9;79723.8264592904;Escolares;1;False;False;False;False;False;False;False;False;False;False
2022_15106019_06;7;62945.4799733689;Escolares;1;False;False;False;False;False;False;False;False;False;True
2022_15115002_03;10;94919.749803267;Escolares;0;False;False;False;False;False;False;False;True;False;True
2022_15115025_08;9;217708.210416534;Escolares;1;False;False;False;False;False;False;False;True;False;True
2022_15115038_05;6;122510.893986607;Escolares;1;False;False;False;False;False;False;False;False;False;True
2022_15118016_06;6;177997.562099729;Escolares;1;False;False;False;False;False;False;False;False;True;False
2022_15122001_03;5;79529.7020580695;Escolares;1;False;False;False;False;False;False;False;False;False;False
2022_15122003_04;9;129504.217824884;Escolares;1;False;False;False;False;False;False;False;True;False;False
2022_16006023_04;10;92498.6006486672;Escolares;1;False;False;False;False;False;True;False;True;False;False
2022_16053005_05;11;85432.6613177217;Escolares;1;False;False;False;False;False;True;False;True;False;False
2022_16069027_02;7;205960.662051557;Escolares;1;False;False;False;False;False;True;False;False;False;True
2022_16102004_02;5;47300.6481130766;Escolares;1;False;False;False;False;False;True;False;False;False;False
2022_16107017_04;6;87635.2106286309;Escolares;1;False;False;False;False;False;True;False;False;True;False
2022_17018007_03;7;23932.5395321772;Escolares;1;False;False;False;False;True;False;False;False;False;False
2022_17028001_05;6;186434.854472557;Escolares;1;False;False;False;False;True;False;False;False;False;True
2022_17029027_02;5;23475.5379027217;Escolares;1;False;False;False;False;True;False;False;False;False;True
2022_18017062_04;8;47151.3975578163;Escolares;1;False;False;False;True;False;False;False;False;False;False
2022_19006025_05;9;16924.9213678825;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_19006141_03;11;30874.5810201937;Escolares;1;False;False;True;False;False;False;False;True;False;True
2022_19009003_02;7;19005.8812327558;Escolares;1;False;False;True;False;False;False;False;False;False;True
2022_19009005_04;8;19757.4457431635;Escolares;1;False;False;True;False;False;False;False;True;False;True
2022_19009012_05;8;18871.6343355753;Escolares;1;False;False;True;False;False;False;False;True;False;True
2022_19012015_04;5;18581.3014996434;Escolares;1;False;False;True;False;False;False;False;True;False;True
2022_19018006_05;6;24152.2779286781;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_19018007_05;8;24152.2779286781;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_19018029_04;6;20839.725921099;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_19021021_06;7;15553.0014806331;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_19021110_05;7;42251.3352440666;Escolares;1;False;False;True;False;False;False;False;True;False;True
2022_19021120_03;11;28281.7951158292;Escolares;1;False;False;True;False;False;False;False;True;False;True
2022_19021146_05;10;14830.9826662137;Escolares;1;False;False;True;False;False;False;False;False;False;True
2022_19026012_04;8;46917.46522265;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_19031033_07;7;64375.3193380333;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_19031089_04;6;17843.7783695895;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_19032001_04;11;15896.2626006736;Escolares;1;False;False;True;False;False;False;False;False;False;True
2022_19032024_03;11;18108.4184080632;Escolares;1;False;False;True;False;False;False;False;True;False;True
2022_19032025_05;9;15635.5414723804;Escolares;1;False;False;True;False;False;False;False;False;False;True
2022_19039027_06;10;23032.1519983933;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_19039070_06;7;16339.6615693156;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_19044014_05;8;11674.7710114416;Escolares;1;False;False;True;False;False;False;False;False;False;True
2022_19046053_07;6;34653.9025032673;Escolares;0;False;False;True;False;False;False;False;False;False;False
2022_19048015_04;10;74996.7913890472;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_20002013_05;7;57981.0316573755;Escolares;1;False;False;False;False;True;False;False;False;True;False
2022_20016009_03;6;20653.5801338502;Escolares;1;False;False;False;False;True;False;False;False;True;False
2022_20016025_09;5;45059.6574512921;Escolares;1;False;False;False;False;True;False;False;True;True;False
2022_20039010_03;7;22047.2454991433;Escolares;1;False;False;False;False;True;False;False;False;False;True
2022_20272014_05;10;24606.2623785073;Escolares;1;False;False;False;False;True;False;False;False;False;True
2022_20499011_02;10;209525.332287135;Escolares;1;False;False;False;False;True;False;False;False;True;False
2022_20515012_03;9;26543.3402737836;Escolares;1;False;False;False;False;True;False;False;False;False;True
2022_21010001_05;11;425575.803048403;Escolares;0;False;False;False;False;True;False;False;False;False;True
2022_21010007_06;7;182442.347417131;Escolares;1;False;False;False;False;True;False;False;True;False;True
2022_21085022_03;11;189946.436403696;Escolares;1;False;False;False;False;True;False;False;False;False;True
2022_21212023_04;6;118791.908213569;Escolares;1;False;False;False;False;True;False;False;True;True;False
2022_22004006_04;10;46728.4413589231;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_22004021_03;9;36895.6668161268;Escolares;1;False;True;False;False;False;False;False;False;True;False
